2025-03-29 14:38:32,755 INFO  Logger.cs: 70 - 
2025-03-29 15:28:13,630 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:28:13,630 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ydlidar x4-1
2025-03-29 15:28:13,640 INFO  ExportHelperExtension.cs: 1136 - Found 45 in ydlidar x4-1
2025-03-29 15:28:13,640 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ydlidar x4-1
2025-03-29 15:28:13,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RealSense_D435-1
2025-03-29 15:28:13,640 INFO  ExportHelperExtension.cs: 1136 - Found 61 in RealSense_D435-1
2025-03-29 15:28:13,640 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RealSense_D435-1
2025-03-29 15:28:13,645 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from join_1-1
2025-03-29 15:28:13,645 INFO  ExportHelperExtension.cs: 1136 - Found 29 in join_1-1
2025-03-29 15:28:13,645 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in join_1-1
2025-03-29 15:28:13,645 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from joint_2-1
2025-03-29 15:28:13,645 INFO  ExportHelperExtension.cs: 1136 - Found 31 in joint_2-1
2025-03-29 15:28:13,645 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in joint_2-1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from de_sung-1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1136 - Found 31 in de_sung-1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in de_sung-1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from My Omni-1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1136 - Found 85 in My Omni-1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in My Omni-1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from test1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1136 - Found 48 in test1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in test1
2025-03-29 15:28:13,650 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-29 15:28:13,656 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-03-29 15:28:13,656 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from than-1
2025-03-29 15:28:13,656 INFO  ExportHelperExtension.cs: 1136 - Found 31 in than-1
2025-03-29 15:28:13,656 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in than-1
2025-03-29 15:28:13,656 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:28:13,656 INFO  ExportHelperExtension.cs: 1136 - Found 37 in GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:28:13,658 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:28:13,658 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ydlidar x4-1
2025-03-29 15:28:13,658 INFO  ExportHelperExtension.cs: 1136 - Found 45 in ydlidar x4-1
2025-03-29 15:28:13,658 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ydlidar x4-1
2025-03-29 15:28:13,660 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RealSense_D435-1
2025-03-29 15:28:13,660 INFO  ExportHelperExtension.cs: 1136 - Found 61 in RealSense_D435-1
2025-03-29 15:28:13,660 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RealSense_D435-1
2025-03-29 15:28:13,660 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from join_1-1
2025-03-29 15:28:13,660 INFO  ExportHelperExtension.cs: 1136 - Found 29 in join_1-1
2025-03-29 15:28:13,662 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in join_1-1
2025-03-29 15:28:13,662 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint_2-1
2025-03-29 15:28:13,662 INFO  ExportHelperExtension.cs: 1136 - Found 31 in joint_2-1
2025-03-29 15:28:13,662 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint_2-1
2025-03-29 15:28:13,664 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from de_sung-1
2025-03-29 15:28:13,664 INFO  ExportHelperExtension.cs: 1136 - Found 31 in de_sung-1
2025-03-29 15:28:13,664 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in de_sung-1
2025-03-29 15:28:13,664 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from My Omni-1
2025-03-29 15:28:13,666 INFO  ExportHelperExtension.cs: 1136 - Found 85 in My Omni-1
2025-03-29 15:28:13,666 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in My Omni-1
2025-03-29 15:28:14,016 INFO  SwAddin.cs: 339 - Loading config tree
2025-03-29 15:28:14,020 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-03-29 15:28:14,020 INFO  SwAddin.cs: 344 - Showing property manager
2025-03-29 15:28:49,345 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:30:54,860 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:31:01,320 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:18,517 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:32,658 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:33,367 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:33,956 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:34,410 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:34,810 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:36,124 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:36,631 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:35:37,184 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:36:26,116 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:37:19,502 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:37:29,716 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:37:44,516 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:38:00,311 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:38:22,036 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:38:45,855 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:39:04,036 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:39:19,361 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-29 15:40:14,893 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-03-29 15:40:21,364 INFO  ExportHelperExtension.cs: 347 - Creating joint rim_front_left_Link
2025-03-29 15:40:21,366 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-03-29 15:40:21,376 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:21,376 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-29 15:40:21,591 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-29 15:40:21,596 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-29 15:40:21,596 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-29 15:40:21,596 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-29 15:40:25,006 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rim_front_left_Link failed
2025-03-29 15:40:25,066 INFO  ExportHelperExtension.cs: 347 - Creating joint roller_e_rim_front_left_link
2025-03-29 15:40:25,076 INFO  ExportHelperExtension.cs: 1397 - Fixing components for rim_front_left_Link
2025-03-29 15:40:25,086 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2025-03-29 15:40:25,086 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:25,086 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-03-29 15:40:25,086 INFO  ExportHelperExtension.cs: 1402 - Fixing 352
2025-03-29 15:40:25,086 INFO  ExportHelperExtension.cs: 1402 - Fixing 353
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 354
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 101
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 368
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 389
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 390
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 391
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 395
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 396
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 397
2025-03-29 15:40:25,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2025-03-29 15:40:25,096 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:25,096 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-29 15:40:26,616 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-29 15:40:26,619 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-29 15:40:26,619 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-29 15:40:26,619 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-29 15:40:26,619 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2025-03-29 15:40:26,619 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-03-29 15:40:26,619 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 352
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 353
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 354
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 101
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 368
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 389
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 390
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 391
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 395
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 396
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 397
2025-03-29 15:40:26,626 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2025-03-29 15:40:33,052 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rim_front_left_Link to child roller_e_rim_front_left_link failed
2025-03-29 15:40:33,065 INFO  ExportHelperExtension.cs: 347 - Creating joint lidar_Link
2025-03-29 15:40:33,066 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-03-29 15:40:33,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:33,069 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-29 15:40:33,485 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-03-29 15:40:33,485 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-29 15:40:33,486 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-29 15:40:33,486 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-29 15:40:35,739 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child lidar_Link failed
2025-03-29 15:40:35,768 INFO  ExportHelperExtension.cs: 347 - Creating joint cam_Link
2025-03-29 15:40:35,769 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-03-29 15:40:35,769 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:35,771 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-29 15:40:36,086 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-03-29 15:40:36,086 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-29 15:40:36,087 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-29 15:40:36,087 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-29 15:40:39,580 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child cam_Link failed
2025-03-29 15:40:39,791 INFO  ExportHelperExtension.cs: 347 - Creating joint gps_Link
2025-03-29 15:40:39,792 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-03-29 15:40:39,792 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:39,792 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-29 15:40:39,972 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-03-29 15:40:39,973 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-29 15:40:39,973 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-29 15:40:39,973 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-29 15:40:41,228 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child gps_Link failed
2025-03-29 15:40:42,573 INFO  ExportHelperExtension.cs: 347 - Creating joint de_Link
2025-03-29 15:40:42,574 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-03-29 15:40:42,575 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:42,575 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-29 15:40:42,762 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-03-29 15:40:42,763 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-29 15:40:42,763 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-29 15:40:42,763 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-29 15:40:44,109 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child de_Link failed
2025-03-29 15:40:44,114 INFO  ExportHelperExtension.cs: 347 - Creating joint 1_Link
2025-03-29 15:40:44,115 INFO  ExportHelperExtension.cs: 1397 - Fixing components for de_Link
2025-03-29 15:40:44,116 INFO  ExportHelperExtension.cs: 1402 - Fixing 90
2025-03-29 15:40:44,116 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:44,117 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-29 15:40:44,376 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-29 15:40:44,376 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-29 15:40:44,377 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-29 15:40:44,377 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-29 15:40:44,377 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 90
2025-03-29 15:40:47,082 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent de_Link to child 1_Link failed
2025-03-29 15:40:47,089 INFO  ExportHelperExtension.cs: 347 - Creating joint 2_Link
2025-03-29 15:40:47,089 INFO  ExportHelperExtension.cs: 1397 - Fixing components for de_Link
2025-03-29 15:40:47,089 INFO  ExportHelperExtension.cs: 1402 - Fixing 90
2025-03-29 15:40:47,089 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-29 15:40:47,089 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-29 15:40:47,442 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-29 15:40:47,444 INFO  : 0 - R2: 5, System.__ComObject, 5, System.Double[]
2025-03-29 15:40:47,444 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-29 15:40:47,444 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-29 15:40:47,444 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 90
2025-03-29 15:40:50,569 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent de_Link to child 2_Link failed
2025-03-29 15:40:50,689 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from test1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1136 - Found 63 in test1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in test1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from than-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1136 - Found 31 in than-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in than-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1136 - Found 37 in GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ydlidar x4-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1136 - Found 45 in ydlidar x4-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ydlidar x4-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RealSense_D435-1
2025-03-29 15:40:50,693 INFO  ExportHelperExtension.cs: 1136 - Found 61 in RealSense_D435-1
2025-03-29 15:40:50,699 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RealSense_D435-1
2025-03-29 15:40:50,699 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from join_1-1
2025-03-29 15:40:50,699 INFO  ExportHelperExtension.cs: 1136 - Found 29 in join_1-1
2025-03-29 15:40:50,699 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in join_1-1
2025-03-29 15:40:50,699 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from joint_2-1
2025-03-29 15:40:50,699 INFO  ExportHelperExtension.cs: 1136 - Found 31 in joint_2-1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in joint_2-1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from de_sung-1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1136 - Found 31 in de_sung-1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in de_sung-1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from My Omni-1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1136 - Found 85 in My Omni-1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in My Omni-1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from test1
2025-03-29 15:40:50,701 INFO  ExportHelperExtension.cs: 1136 - Found 63 in test1
2025-03-29 15:40:50,711 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in test1
2025-03-29 15:40:50,711 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-29 15:40:50,779 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-03-29 15:40:50,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from than-1
2025-03-29 15:40:50,781 INFO  ExportHelperExtension.cs: 1136 - Found 31 in than-1
2025-03-29 15:40:50,781 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in than-1
2025-03-29 15:40:50,781 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:40:50,783 INFO  ExportHelperExtension.cs: 1136 - Found 37 in GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:40:50,783 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GPS ?????? Ublox NEO-M8N-0-01-1
2025-03-29 15:40:50,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ydlidar x4-1
2025-03-29 15:40:50,783 INFO  ExportHelperExtension.cs: 1136 - Found 45 in ydlidar x4-1
2025-03-29 15:40:50,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ydlidar x4-1
2025-03-29 15:40:50,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RealSense_D435-1
2025-03-29 15:40:50,786 INFO  ExportHelperExtension.cs: 1136 - Found 61 in RealSense_D435-1
2025-03-29 15:40:50,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RealSense_D435-1
2025-03-29 15:40:50,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from join_1-1
2025-03-29 15:40:50,789 INFO  ExportHelperExtension.cs: 1136 - Found 29 in join_1-1
2025-03-29 15:40:50,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in join_1-1
2025-03-29 15:40:50,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from joint_2-1
2025-03-29 15:40:50,789 INFO  ExportHelperExtension.cs: 1136 - Found 31 in joint_2-1
2025-03-29 15:40:50,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in joint_2-1
